SCOUNT:3
TTW:1.1
CW:1.25
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
Krys-1,true,1.00,12427,499,12426,391,439581,1205
Krys-2,true,1.00,9025,379,9024,274,275480,807
Krys-3,false,0.70,31358,999,31357,999,1138459,1086
Krys-4,true,1.00,10261,429,10260,318,368406,1097
Krys-5,true,1.00,20,357,17,1,549,74
Krys-6,true,1.00,5835,369,5833,177,192778,1136
Krys-7,true,1.00,18,395,14,1,435,77
Krys-8,true,1.00,4556,394,4553,138,164269,859
Krys-9,true,1.00,16,364,12,1,421,50
Krys-10,true,1.00,10424,411,10422,318,357164,1124
Krys-11,true,1.00,23,404,19,1,489,113
Krys-12,true,1.00,9208,446,9206,280,299088,951
Krys-13,true,1.00,21,440,18,1,573,62
Krys-14,false,0.79,31975,999,31975,999,1091975,992
Krys-15,true,1.00,9073,411,9072,275,333194,887
Krys-16,true,1.00,8535,422,8534,263,259320,890
Krys-17,true,1.00,9671,465,9669,296,349668,924
Krys-18,true,1.00,53,390,49,2,1570,807
Krys-19,true,1.00,5840,394,5838,177,189475,820
Krys-20,true,1.00,10430,497,10429,316,365948,912
Krys-21,true,1.00,17,378,14,1,471,85
Krys-22,true,1.00,18,368,15,1,503,120
Krys-23,true,1.00,1537,429,1532,47,48273,102
Krys-24,true,1.00,9639,484,9637,294,325787,1080
Krys-25,true,1.00,1751,420,1748,53,62154,865
Krys-26,true,1.00,17,359,13,1,502,242
Krys-27,true,1.00,6206,398,6203,188,188428,956
Krys-28,true,1.00,7626,371,7624,235,264312,718
Krys-29,true,1.00,5602,442,5599,170,212873,1025
Krys-30,true,1.00,9465,452,9464,288,299991,1126
Krys-31,true,1.00,65,384,61,2,1239,379
Krys-32,true,1.00,21,427,17,1,499,77
Krys-33,true,1.00,19,402,15,1,455,81
Krys-34,true,1.00,6864,385,6862,208,250663,851
Krys-35,true,1.00,3562,383,3560,108,117517,1028
Krys-36,true,1.00,11744,436,11743,357,417838,951
Krys-37,true,1.00,3880,454,3877,122,149625,1064
Krys-38,true,1.00,3664,418,3662,111,144621,791
Krys-39,false,0.91,32117,999,32116,999,1072544,139
Krys-40,true,1.00,8944,392,8943,271,321054,1088
Krys-41,true,1.00,8844,416,8842,268,315013,951
Krys-42,true,1.00,19,366,16,1,528,76
Krys-43,true,1.00,18,353,15,1,482,155
Krys-44,true,1.00,8148,432,8147,254,320882,654
Krys-45,true,1.00,4577,427,4574,141,134324,613
Krys-46,true,1.00,7417,439,7415,225,261494,1018
Krys-47,true,1.00,422,444,418,13,13700,361
Krys-48,true,1.00,22,374,18,1,596,150
Krys-49,true,1.00,292,427,287,9,8651,274
Krys-50,false,0.70,32060,999,32060,999,1148567,1055
Krys-51,true,1.00,10194,420,10193,309,339035,952
Krys-52,true,1.00,7158,393,7157,217,229359,917
Krys-53,true,1.00,11243,501,11242,347,394129,775
Krys-54,true,1.00,10902,471,10901,341,396121,1259
Krys-55,true,1.00,10651,448,10649,324,387267,1039
Krys-56,false,0.59,31954,999,31954,999,1101803,271
Krys-57,true,1.00,22,356,19,1,636,138
Krys-58,true,1.00,8050,441,8048,245,295366,1127
Krys-59,true,1.00,10573,391,10573,327,326402,1068
Krys-60,true,1.00,10988,409,10987,333,385040,1102
Krys-61,true,1.00,8606,430,8604,262,283068,944
Krys-62,true,1.00,8887,409,8885,277,252216,793
Krys-63,true,1.00,13530,575,13529,424,458686,883
Krys-64,true,1.00,2578,437,2574,78,98021,1192
Krys-65,true,1.00,9207,440,9205,284,297405,1092
Krys-66,true,1.00,10552,420,10551,320,321234,984
Krys-67,true,1.00,2279,424,2276,69,74784,511
Krys-68,true,1.00,21,378,18,1,641,181
Krys-69,true,1.00,11472,485,11470,355,374340,1086
Krys-70,true,1.00,12966,525,12965,393,439129,1117
Krys-71,true,1.00,25,413,21,1,701,256
Krys-72,true,1.00,55,399,51,2,1351,261
Krys-73,true,1.00,11296,473,11294,347,365574,1088
Krys-74,true,1.00,31,413,27,1,807,350
Krys-75,true,1.00,221,392,217,7,6032,141
Krys-76,true,1.00,5213,399,5211,158,164890,1078
Krys-77,true,1.00,19,401,15,1,493,82
Krys-78,false,0.91,32100,999,32100,999,1092637,866
Krys-79,true,1.00,9612,366,9612,292,279631,166
Krys-80,true,1.00,226,430,221,7,4616,319
Krys-81,true,1.00,27,386,23,1,798,108
Krys-82,true,1.00,4737,410,4735,144,143208,219
Krys-83,true,1.00,12110,441,12110,367,395794,1105
Krys-84,true,1.00,15,380,11,1,331,76
Krys-85,true,1.00,8143,416,8140,253,284956,976
Krys-86,true,1.00,8241,461,8239,252,314339,747
Krys-87,true,1.00,22,392,18,1,497,166
Krys-88,true,1.00,8607,419,8605,261,302833,833
Krys-89,true,1.00,2050,395,2046,62,54130,642
Krys-90,true,1.00,97,364,94,3,3550,422
Krys-91,true,1.00,21,404,17,1,526,111
Krys-92,true,1.00,13926,508,13925,430,435633,982
Krys-93,true,1.00,7356,365,7355,223,249228,1028
Krys-94,true,1.00,21,380,18,1,610,177
Krys-95,true,1.00,1673,357,1671,51,60276,1196
Krys-96,true,1.00,19,404,14,1,527,54
Krys-97,true,1.00,8156,380,8155,251,311647,1095
Krys-98,true,1.00,14092,519,14091,437,450508,930
Krys-99,true,1.00,6529,403,6527,198,190954,548
Krys-100,true,1.00,14,371,10,1,377,41
