SCOUNT:3
TTW:1.1
CW:0.85
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
Krys-1,true,1.00,13351,527,13350,419,482503,1205
Krys-2,true,1.00,9024,379,9023,274,277997,807
Krys-3,false,0.70,31296,999,31296,999,1157088,1086
Krys-4,true,1.00,9965,429,9963,309,363106,1097
Krys-5,true,1.00,19,357,15,1,549,74
Krys-6,true,1.00,5834,369,5832,177,197589,1179
Krys-7,true,1.00,18,395,14,1,435,77
Krys-8,true,1.00,4424,393,4421,134,163742,859
Krys-9,true,1.00,15,364,12,1,421,50
Krys-10,true,1.00,10424,411,10424,318,365504,1124
Krys-11,true,1.00,22,404,17,1,489,113
Krys-12,true,1.00,9207,446,9205,280,307689,951
Krys-13,true,1.00,22,440,18,1,573,62
Krys-14,false,0.79,31958,999,31953,999,993083,992
Krys-15,true,1.00,9075,411,9074,275,340436,887
Krys-16,true,1.00,8535,422,8533,263,266342,717
Krys-17,true,1.00,9599,469,9597,294,356284,924
Krys-18,true,1.00,52,390,48,2,1567,807
Krys-19,true,1.00,5840,394,5838,177,194634,820
Krys-20,true,1.00,10430,497,10428,316,376284,912
Krys-21,true,1.00,17,378,13,1,471,85
Krys-22,true,1.00,19,368,15,1,503,120
Krys-23,true,1.00,1536,429,1532,47,49881,102
Krys-24,true,1.00,9601,483,9599,293,334568,1080
Krys-25,true,1.00,1652,420,1648,50,60576,865
Krys-26,true,1.00,17,359,14,1,502,242
Krys-27,true,1.00,6205,398,6203,188,193614,956
Krys-28,true,1.00,7626,371,7624,235,271237,718
Krys-29,true,1.00,5601,442,5598,170,218214,1025
Krys-30,true,1.00,9373,453,9371,285,306130,1126
Krys-31,true,1.00,63,384,60,2,1504,379
Krys-32,true,1.00,20,427,17,1,499,77
Krys-33,true,1.00,19,402,15,1,455,81
Krys-34,true,1.00,6862,385,6860,208,256245,851
Krys-35,true,1.00,3467,383,3464,105,117596,1028
Krys-36,true,1.00,11744,436,11743,357,430142,951
Krys-37,true,1.00,3879,454,3876,122,153089,1064
Krys-38,true,1.00,3662,418,3659,111,147835,798
Krys-39,true,1.00,10787,405,10785,327,396695,1056
Krys-40,true,1.00,8876,390,8875,269,326877,1088
Krys-41,true,1.00,8844,416,8842,268,325183,951
Krys-42,true,1.00,18,366,15,1,528,76
Krys-43,true,1.00,19,353,15,1,482,155
Krys-44,true,1.00,8150,432,8149,254,329544,654
Krys-45,true,1.00,4444,423,4443,137,135330,613
Krys-46,true,1.00,7417,439,7414,225,268587,1018
Krys-47,true,1.00,422,444,418,13,14032,361
Krys-48,true,1.00,21,374,18,1,596,150
Krys-49,true,1.00,267,435,263,8,8163,274
Krys-50,false,0.70,32055,999,32055,999,1181861,1055
Krys-51,true,1.00,10262,410,10261,311,351428,955
Krys-52,true,1.00,7157,393,7156,217,236034,917
Krys-53,true,1.00,11254,496,11253,343,406353,1170
Krys-54,true,1.00,10838,466,10837,339,404762,1259
Krys-55,true,1.00,10651,448,10650,324,396713,1039
Krys-56,false,0.59,31948,999,31947,999,1131186,271
Krys-57,true,1.00,21,356,18,1,636,138
Krys-58,true,1.00,7954,441,7952,242,300001,1127
Krys-59,false,0.38,32011,999,32011,999,1040930,5
Krys-60,true,1.00,11645,431,11644,353,426119,1056
Krys-61,true,1.00,8636,430,8636,262,301978,816
Krys-62,true,1.00,8887,409,8886,277,264695,956
Krys-63,true,1.00,13892,581,13891,430,491881,1110
Krys-64,true,1.00,2307,446,2304,71,90923,1213
Krys-65,true,1.00,8911,434,8910,275,298058,1092
Krys-66,true,1.00,10552,420,10551,320,336954,1109
Krys-67,true,1.00,2279,424,2277,69,77517,511
Krys-68,true,1.00,21,378,17,1,641,181
Krys-69,true,1.00,10736,463,10735,333,371003,1086
Krys-70,true,1.00,12965,525,12964,393,454246,1117
Krys-71,true,1.00,23,413,19,1,701,256
Krys-72,true,1.00,34,431,30,1,930,261
Krys-73,true,1.00,11297,473,11295,347,384335,1088
Krys-74,true,1.00,30,413,26,1,807,350
Krys-75,true,1.00,221,392,217,7,6257,141
Krys-76,true,1.00,5213,399,5211,158,170416,1078
Krys-77,true,1.00,19,401,15,1,493,82
Krys-78,false,0.91,31995,999,31995,999,1221655,1000
Krys-79,true,1.00,9610,366,9610,292,295696,166
Krys-80,true,1.00,33,454,29,1,917,319
Krys-81,true,1.00,26,386,22,1,798,108
Krys-82,true,1.00,4737,410,4735,144,148193,219
Krys-83,true,1.00,12110,441,12109,367,411971,1105
Krys-84,true,1.00,14,380,11,1,331,76
Krys-85,true,1.00,8113,416,8112,253,292116,976
Krys-86,true,1.00,8241,461,8239,252,316412,1177
Krys-87,true,1.00,21,392,17,1,497,166
Krys-88,true,1.00,8606,419,8604,261,309234,833
Krys-89,true,1.00,1422,403,1418,43,40587,635
Krys-90,true,1.00,97,364,93,3,3651,422
Krys-91,true,1.00,22,404,17,1,526,111
Krys-92,true,1.00,11687,449,11687,362,379658,1235
Krys-93,true,1.00,7295,353,7293,221,254245,1028
Krys-94,true,1.00,22,380,18,1,610,177
Krys-95,true,1.00,1639,356,1636,50,60075,1196
Krys-96,true,1.00,18,404,14,1,527,54
Krys-97,true,1.00,8156,380,8155,251,316974,1095
Krys-98,true,1.00,14089,519,14089,437,468818,1154
Krys-99,true,1.00,6529,403,6526,198,195473,548
Krys-100,true,1.00,14,371,10,1,377,41
