SCOUNT:3
TTW:1.1
CW:0.9
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
Krys-1,true,1.00,12493,501,12492,393,448941,1205
Krys-2,true,1.00,9024,379,9023,274,279966,807
Krys-3,false,0.70,31298,999,31297,999,1147053,1086
Krys-4,true,1.00,9967,429,9966,309,358872,1097
Krys-5,true,1.00,19,357,16,1,549,74
Krys-6,true,1.00,5834,369,5832,177,196050,1179
Krys-7,true,1.00,17,395,13,1,435,77
Krys-8,true,1.00,4558,394,4555,138,165545,859
Krys-9,true,1.00,15,364,12,1,421,50
Krys-10,true,1.00,10422,411,10421,318,358305,1124
Krys-11,true,1.00,23,404,19,1,489,113
Krys-12,true,1.00,9206,446,9205,280,302510,951
Krys-13,true,1.00,22,440,17,1,573,62
Krys-14,false,0.79,31974,999,31973,999,1103302,992
Krys-15,true,1.00,9403,413,9402,286,264155,1115
Krys-16,true,1.00,8538,422,8536,263,259006,890
Krys-17,true,1.00,9670,465,9669,296,353366,924
Krys-18,true,1.00,52,390,48,2,1619,807
Krys-19,true,1.00,5841,394,5838,177,191286,820
Krys-20,true,1.00,10428,497,10426,316,370202,912
Krys-21,true,1.00,17,378,13,1,471,85
Krys-22,true,1.00,19,368,15,1,503,120
Krys-23,true,1.00,1536,429,1533,47,49380,102
Krys-24,true,1.00,9602,483,9600,293,330080,1080
Krys-25,true,1.00,1652,420,1649,50,59787,865
Krys-26,true,1.00,17,359,13,1,502,242
Krys-27,true,1.00,6205,398,6203,188,191741,956
Krys-28,true,1.00,7624,371,7623,235,268005,718
Krys-29,true,1.00,5601,442,5598,170,215786,1025
Krys-30,true,1.00,9465,452,9464,288,305785,1126
Krys-31,true,1.00,65,384,61,2,1295,379
Krys-32,true,1.00,21,427,16,1,499,77
Krys-33,true,1.00,20,402,15,1,455,81
Krys-34,true,1.00,6863,385,6861,208,253586,851
Krys-35,true,1.00,3467,383,3464,105,116332,1028
Krys-36,true,1.00,11745,436,11744,357,425078,951
Krys-37,true,1.00,3880,454,3877,122,151277,1064
Krys-38,true,1.00,3662,418,3659,111,146312,798
Krys-39,true,1.00,10788,405,10787,327,391737,1056
Krys-40,true,1.00,8876,390,8875,269,323525,1088
Krys-41,true,1.00,8843,416,8842,268,321344,951
Krys-42,true,1.00,19,366,16,1,528,76
Krys-43,true,1.00,19,353,15,1,482,155
Krys-44,true,1.00,8150,432,8148,254,325562,654
Krys-45,true,1.00,4577,427,4574,141,136392,613
Krys-46,true,1.00,7417,439,7415,225,265386,1018
Krys-47,true,1.00,422,444,418,13,13844,361
Krys-48,true,1.00,21,374,18,1,596,150
Krys-49,true,1.00,292,427,288,9,8887,274
Krys-50,false,0.70,32059,999,32059,999,1166288,1055
Krys-51,true,1.00,10262,410,10261,311,346114,955
Krys-52,true,1.00,7157,393,7155,217,232752,917
Krys-53,true,1.00,11242,501,11240,347,399045,775
Krys-54,true,1.00,10836,466,10834,339,397455,1259
Krys-55,true,1.00,10653,448,10652,324,390496,1039
Krys-56,false,0.59,31951,999,31950,999,1114842,271
Krys-57,true,1.00,24,356,19,1,636,138
Krys-58,true,1.00,8051,441,8048,245,298948,1127
Krys-59,true,1.00,10507,389,10506,325,328247,1087
Krys-60,true,1.00,11646,431,11645,353,420402,1056
Krys-61,true,1.00,4497,379,4495,134,54884,772
Krys-62,true,1.00,9484,429,9482,294,235980,793
Krys-63,true,1.00,13892,581,13891,430,486230,1004
Krys-64,true,1.00,2308,446,2304,71,89972,1192
Krys-65,true,1.00,9206,440,9204,284,305339,1092
Krys-66,true,1.00,10551,420,10550,320,332423,1030
Krys-67,true,1.00,1785,424,1782,54,59530,483
Krys-68,true,1.00,22,378,18,1,641,181
Krys-69,true,1.00,10741,463,10739,333,366667,1086
Krys-70,true,1.00,12965,525,12964,393,449096,1117
Krys-71,true,1.00,23,413,19,1,701,256
Krys-72,true,1.00,36,431,31,1,930,261
Krys-73,true,1.00,11298,473,11296,347,380724,1088
Krys-74,true,1.00,31,413,27,1,807,350
Krys-75,true,1.00,221,392,217,7,6091,141
Krys-76,true,1.00,5213,399,5211,158,168340,1078
Krys-77,true,1.00,18,401,14,1,493,82
Krys-78,false,0.91,32001,999,32001,999,1212791,1148
Krys-79,true,1.00,9612,366,9611,292,292562,166
Krys-80,true,1.00,34,454,30,1,917,319
Krys-81,true,1.00,27,386,23,1,798,108
Krys-82,true,1.00,4738,410,4734,144,146859,219
Krys-83,true,1.00,12109,441,12109,367,407964,1105
Krys-84,true,1.00,14,380,10,1,331,76
Krys-85,true,1.00,8080,415,8077,252,290701,976
Krys-86,true,1.00,8241,461,8239,252,318269,747
Krys-87,true,1.00,21,392,17,1,497,166
Krys-88,true,1.00,8604,419,8603,261,309772,833
Krys-89,true,1.00,2050,395,2046,62,59763,690
Krys-90,true,1.00,97,364,93,3,3672,422
Krys-91,true,1.00,21,404,17,1,526,111
Krys-92,true,1.00,12117,462,12115,375,399297,982
Krys-93,true,1.00,7355,365,7353,223,257103,1028
Krys-94,true,1.00,22,380,19,1,610,177
Krys-95,true,1.00,1640,356,1638,50,59698,1196
Krys-96,true,1.00,20,404,16,1,527,54
Krys-97,true,1.00,8156,380,8155,251,313165,1095
Krys-98,true,1.00,14087,519,14086,437,458581,1154
Krys-99,true,1.00,6530,403,6528,198,193796,548
Krys-100,true,1.00,14,371,12,1,377,41
