SCOUNT:3
TTW:1.1
CW:0.95
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
Krys-1,true,1.00,13353,527,13350,419,470893,1205
Krys-2,true,1.00,9024,379,9023,274,275662,807
Krys-3,false,0.70,31354,999,31354,999,1141992,1086
Krys-4,true,1.00,10063,429,10061,312,360861,1097
Krys-5,true,1.00,20,357,16,1,549,74
Krys-6,true,1.00,5835,369,5833,177,194043,1136
Krys-7,true,1.00,18,395,14,1,435,77
Krys-8,true,1.00,4557,394,4554,138,165402,859
Krys-9,true,1.00,16,364,12,1,421,50
Krys-10,true,1.00,10424,411,10423,318,358188,1124
Krys-11,true,1.00,23,404,18,1,489,113
Krys-12,true,1.00,9207,446,9205,280,301574,951
Krys-13,true,1.00,22,440,17,1,573,62
Krys-14,false,0.79,31976,999,31975,999,1023577,992
Krys-15,true,1.00,9074,411,9073,275,332902,887
Krys-16,true,1.00,8534,422,8532,263,260507,890
Krys-17,true,1.00,9704,463,9702,297,352209,1011
Krys-18,true,1.00,53,390,49,2,1637,807
Krys-19,true,1.00,5840,394,5838,177,190379,820
Krys-20,true,1.00,10429,497,10427,316,368898,912
Krys-21,true,1.00,17,378,13,1,471,85
Krys-22,true,1.00,19,368,15,1,503,120
Krys-23,true,1.00,1537,429,1533,47,48904,102
Krys-24,true,1.00,9603,483,9602,293,327878,1080
Krys-25,true,1.00,1653,420,1649,50,59137,865
Krys-26,true,1.00,17,359,15,1,502,242
Krys-27,true,1.00,6206,398,6203,188,190029,956
Krys-28,true,1.00,7628,371,7626,235,265724,718
Krys-29,true,1.00,5601,442,5598,170,214168,1025
Krys-30,true,1.00,9431,451,9429,287,302265,1126
Krys-31,true,1.00,67,384,63,2,1372,379
Krys-32,true,1.00,20,427,16,1,499,77
Krys-33,true,1.00,19,402,16,1,455,81
Krys-34,true,1.00,6864,385,6862,208,251580,778
Krys-35,true,1.00,3467,383,3464,105,115235,1028
Krys-36,true,1.00,11742,436,11741,357,420149,951
Krys-37,true,1.00,3880,454,3877,122,150128,1064
Krys-38,true,1.00,3662,418,3659,111,144977,798
Krys-39,true,1.00,10787,405,10786,327,388330,1056
Krys-40,true,1.00,8909,391,8908,270,321709,1088
Krys-41,true,1.00,8843,416,8842,268,317822,951
Krys-42,true,1.00,19,366,15,1,528,76
Krys-43,true,1.00,18,353,14,1,482,155
Krys-44,true,1.00,8149,432,8148,254,322388,654
Krys-45,true,1.00,4577,427,4574,141,135104,613
Krys-46,true,1.00,7418,439,7416,225,263922,1018
Krys-47,true,1.00,422,444,418,13,13743,361
Krys-48,true,1.00,22,374,19,1,596,150
Krys-49,true,1.00,292,427,288,9,8770,274
Krys-50,false,0.70,32058,999,32058,999,1158641,1055
Krys-51,true,1.00,10262,410,10262,311,343478,955
Krys-52,true,1.00,7158,393,7156,217,231604,917
Krys-53,true,1.00,11242,501,11241,347,398529,775
Krys-54,true,1.00,10771,464,10770,337,394429,1259
Krys-55,true,1.00,10654,448,10652,324,388927,1039
Krys-56,false,0.59,31954,999,31954,999,1109169,271
Krys-57,true,1.00,22,356,18,1,636,138
Krys-58,true,1.00,8384,462,8374,254,214403,794
Krys-59,true,1.00,10506,389,10506,325,322082,967
Krys-60,true,1.00,10988,409,10987,333,390935,1182
Krys-61,true,1.00,9032,436,9031,274,308205,955
Krys-62,true,1.00,8887,409,8886,277,258475,793
Krys-63,true,1.00,13894,581,13892,430,482590,1110
Krys-64,true,1.00,2576,437,2573,78,99223,1192
Krys-65,true,1.00,9113,462,9111,281,300301,1092
Krys-66,true,1.00,10552,420,10551,320,330377,1030
Krys-67,true,1.00,1488,424,1485,45,48599,414
Krys-68,true,1.00,21,378,18,1,641,181
Krys-69,true,1.00,10741,463,10739,333,364333,1086
Krys-70,true,1.00,12966,525,12964,393,446344,1117
Krys-71,true,1.00,24,413,20,1,701,256
Krys-72,true,1.00,35,431,30,1,930,261
Krys-73,true,1.00,11299,473,11298,347,376690,1088
Krys-74,true,1.00,30,413,26,1,807,350
Krys-75,true,1.00,221,392,217,7,6128,141
Krys-76,true,1.00,5214,399,5211,158,166404,1078
Krys-77,true,1.00,19,401,15,1,493,82
Krys-78,false,0.91,32002,999,32002,999,1205469,877
Krys-79,true,1.00,9610,366,9609,292,289599,166
Krys-80,true,1.00,35,454,30,1,917,319
Krys-81,true,1.00,28,386,24,1,798,108
Krys-82,true,1.00,4737,410,4734,144,145444,219
Krys-83,true,1.00,12111,441,12110,367,403331,1105
Krys-84,true,1.00,15,380,11,1,331,76
Krys-85,true,1.00,8119,416,8118,253,289775,976
Krys-86,true,1.00,8240,461,8238,252,316100,747
Krys-87,true,1.00,21,392,18,1,497,166
Krys-88,true,1.00,8606,419,8604,261,305613,833
Krys-89,true,1.00,2049,395,2045,62,57707,690
Krys-90,true,1.00,98,364,94,3,3577,422
Krys-91,true,1.00,22,404,18,1,526,111
Krys-92,true,1.00,11691,449,11690,362,372371,982
Krys-93,true,1.00,7356,365,7354,223,249769,914
Krys-94,true,1.00,22,380,19,1,610,177
Krys-95,true,1.00,1674,357,1670,51,59220,1080
Krys-96,true,1.00,19,404,15,1,527,54
Krys-97,true,1.00,8158,380,8156,251,309248,1095
Krys-98,true,1.00,14088,519,14087,437,458549,983
Krys-99,true,1.00,6530,403,6528,198,193924,548
Krys-100,true,1.00,15,371,11,1,377,41
