SCOUNT:3
TTW:1.1
CW:1.1
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
Krys-1,true,1.00,13318,526,13317,418,457873,1205
Krys-2,true,1.00,9024,379,9023,274,270211,807
Krys-3,false,0.70,31847,999,31845,999,1028843,1086
Krys-4,true,1.00,10560,429,10558,327,368034,1097
Krys-5,true,1.00,20,357,17,1,549,74
Krys-6,true,1.00,5836,369,5834,177,187721,1136
Krys-7,true,1.00,18,395,14,1,435,77
Krys-8,true,1.00,6140,409,6137,186,216284,859
Krys-9,true,1.00,16,364,12,1,421,50
Krys-10,true,1.00,10425,411,10424,318,346993,1124
Krys-11,true,1.00,22,404,18,1,489,113
Krys-12,true,1.00,9207,446,9205,280,292079,951
Krys-13,true,1.00,23,440,19,1,573,62
Krys-14,false,0.79,31988,999,31987,999,1063440,591
Krys-15,true,1.00,9240,408,9239,280,329537,1115
Krys-16,false,0.69,31957,999,31957,999,1061866,890
Krys-17,true,1.00,9601,481,9599,294,339380,1018
Krys-18,true,1.00,53,390,49,2,1576,807
Krys-19,true,1.00,5841,394,5839,177,184990,820
Krys-20,true,1.00,10430,497,10427,316,352665,912
Krys-21,true,1.00,17,378,14,1,471,85
Krys-22,true,1.00,19,368,16,1,503,120
Krys-23,true,1.00,1537,429,1533,47,47095,102
Krys-24,true,1.00,8382,444,8381,254,277713,1056
Krys-25,true,1.00,1751,420,1748,53,60238,865
Krys-26,true,1.00,18,359,15,1,502,242
Krys-27,true,1.00,6302,398,6300,191,186493,956
Krys-28,true,1.00,7626,371,7624,235,257176,718
Krys-29,true,1.00,5602,442,5600,170,207085,1025
Krys-30,true,1.00,9698,459,9696,295,298841,1126
Krys-31,true,1.00,67,384,63,2,1603,379
Krys-32,true,1.00,21,427,17,1,499,77
Krys-33,true,1.00,21,402,18,1,455,81
Krys-34,true,1.00,8810,456,8806,269,308766,626
Krys-35,true,1.00,3725,385,3722,113,116612,979
Krys-36,true,1.00,11747,436,11746,357,401523,951
Krys-37,true,1.00,3881,454,3878,122,141943,998
Krys-38,true,1.00,3665,418,3663,111,136751,365
Krys-39,true,1.00,10789,405,10788,327,369425,1056
Krys-40,true,1.00,9703,413,9702,294,336572,820
Krys-41,true,1.00,8846,416,8844,268,305094,951
Krys-42,true,1.00,20,366,16,1,528,76
Krys-43,true,1.00,20,353,16,1,482,155
Krys-44,true,1.00,7128,399,7126,217,269366,527
Krys-45,true,1.00,5364,386,5362,163,148277,652
Krys-46,true,1.00,7447,436,7445,228,254086,956
Krys-47,true,1.00,424,444,421,13,13173,361
Krys-48,true,1.00,22,374,18,1,596,150
Krys-49,true,1.00,293,427,289,9,8511,274
Krys-50,false,0.70,32073,999,32073,999,1022720,1055
Krys-51,true,1.00,11086,411,11085,336,364537,895
Krys-52,true,1.00,7157,393,7155,217,221665,917
Krys-53,true,1.00,11243,501,11241,347,393928,775
Krys-54,true,1.00,11067,470,11066,346,397510,1147
Krys-55,true,1.00,10770,446,10769,328,378358,989
Krys-56,false,0.59,31962,999,31962,999,1037773,271
Krys-57,true,1.00,23,356,20,1,636,138
Krys-58,true,1.00,8053,465,8051,245,284976,1004
Krys-59,false,0.89,31793,999,31792,999,1040594,967
Krys-60,true,1.00,11646,431,11645,353,403492,1056
Krys-61,true,1.00,8810,429,8808,267,288389,859
Krys-62,true,1.00,8986,409,8984,277,253716,912
Krys-63,true,1.00,13530,575,13529,424,455716,883
Krys-64,true,1.00,2534,443,2531,77,94104,1142
Krys-65,true,1.00,9207,440,9205,284,292688,1092
Krys-66,true,1.00,10555,420,10554,320,317523,984
Krys-67,true,1.00,3433,426,3430,104,113951,511
Krys-68,true,1.00,22,378,19,1,641,181
Krys-69,true,1.00,11475,485,11474,355,372308,1086
Krys-70,false,0.80,31699,999,31699,999,1089995,1030
Krys-71,true,1.00,24,413,20,1,701,256
Krys-72,true,1.00,36,431,32,1,930,261
Krys-73,true,1.00,13820,569,13819,423,448725,762
Krys-74,true,1.00,33,413,28,1,807,350
Krys-75,true,1.00,222,392,218,7,5952,141
Krys-76,true,1.00,5215,399,5212,158,159182,1078
Krys-77,true,1.00,19,401,16,1,493,82
Krys-78,false,0.91,32011,999,32011,999,1166371,877
Krys-79,true,1.00,9612,366,9611,292,280963,166
Krys-80,true,1.00,35,454,32,1,917,319
Krys-81,true,1.00,27,386,23,1,798,108
Krys-82,true,1.00,5719,406,5713,173,130132,405
Krys-83,true,1.00,11749,430,11748,356,346666,1105
Krys-84,true,1.00,15,380,11,1,331,76
Krys-85,true,1.00,8130,416,8128,253,280437,976
Krys-86,true,1.00,8241,461,8239,252,306946,747
Krys-87,true,1.00,22,392,17,1,497,166
Krys-88,true,1.00,8606,419,8604,261,298052,833
Krys-89,true,1.00,1179,370,1176,37,32802,635
Krys-90,true,1.00,98,364,94,3,3544,422
Krys-91,true,1.00,22,404,18,1,526,111
Krys-92,true,1.00,11624,447,11623,360,368044,982
Krys-93,true,1.00,7357,365,7355,223,246941,914
Krys-94,true,1.00,22,380,18,1,610,177
Krys-95,true,1.00,1674,357,1671,51,58755,1080
Krys-96,true,1.00,19,404,15,1,527,54
Krys-97,true,1.00,8158,380,8157,251,303874,1095
Krys-98,true,1.00,14092,519,14090,437,452036,983
Krys-99,true,1.00,6530,403,6528,198,191540,548
Krys-100,true,1.00,14,371,10,1,377,41
