SCOUNT:3
TTW:1.1
CW:1.15
level,win/fail,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
Krys-1,true,1.00,12429,499,12428,391,446296,1205
Krys-2,true,1.00,9024,379,9023,274,281359,807
Krys-3,false,0.70,31294,999,31292,999,1157210,1086
Krys-4,true,1.00,9966,429,9964,309,361414,1097
Krys-5,true,1.00,20,357,16,1,549,74
Krys-6,true,1.00,5835,369,5833,177,192884,1136
Krys-7,true,1.00,18,395,14,1,435,77
Krys-8,true,1.00,6141,409,6138,186,222565,859
Krys-9,true,1.00,16,364,12,1,421,50
Krys-10,true,1.00,10423,411,10421,318,359690,1124
Krys-11,true,1.00,22,404,18,1,489,113
Krys-12,true,1.00,9206,446,9205,280,302147,951
Krys-13,true,1.00,22,440,17,1,573,62
Krys-14,false,0.79,31971,999,31971,999,1102943,992
Krys-15,true,1.00,9073,411,9072,275,335265,887
Krys-16,true,1.00,8536,422,8534,263,263826,890
Krys-17,true,1.00,9670,465,9669,296,354234,924
Krys-18,true,1.00,53,390,49,2,1621,807
Krys-19,true,1.00,6396,407,6391,194,172560,474
Krys-20,true,1.00,9241,466,9240,280,290971,1113
Krys-21,true,1.00,17,378,13,1,471,85
Krys-22,true,1.00,19,368,15,1,503,120
Krys-23,true,1.00,1536,429,1532,47,49315,102
Krys-24,true,1.00,9603,483,9600,293,330518,1080
Krys-25,true,1.00,1652,420,1648,50,59716,865
Krys-26,true,1.00,18,359,14,1,502,242
Krys-27,true,1.00,6301,398,6299,191,194033,956
Krys-28,true,1.00,7626,371,7625,235,267184,718
Krys-29,true,1.00,5601,442,5599,170,215003,1025
Krys-30,true,1.00,9431,451,9429,287,304033,1126
Krys-31,true,1.00,64,384,60,2,1499,379
Krys-32,true,1.00,20,427,16,1,499,77
Krys-33,true,1.00,20,402,16,1,455,81
Krys-34,true,1.00,6865,385,6863,208,253049,851
Krys-35,true,1.00,3467,383,3464,105,116093,1028
Krys-36,true,1.00,11741,436,11741,357,425273,951
Krys-37,true,1.00,3880,454,3876,122,150598,1064
Krys-38,true,1.00,3663,418,3660,111,145908,791
Krys-39,true,1.00,11405,419,11403,346,413672,628
Krys-40,true,1.00,8877,390,8876,269,322836,1088
Krys-41,true,1.00,8844,416,8843,268,321795,951
Krys-42,true,1.00,19,366,15,1,528,76
Krys-43,true,1.00,18,353,15,1,482,155
Krys-44,true,1.00,8148,432,8147,254,325114,654
Krys-45,true,1.00,4579,427,4575,141,136206,613
Krys-46,true,1.00,7418,439,7416,225,265072,1018
Krys-47,true,1.00,422,444,418,13,13870,361
Krys-48,true,1.00,21,374,17,1,596,150
Krys-49,true,1.00,269,435,264,8,8166,274
Krys-50,false,0.70,32059,999,32058,999,1171348,1055
Krys-51,true,1.00,10262,410,10260,311,346933,955
Krys-52,true,1.00,7158,393,7156,217,233506,917
Krys-53,true,1.00,11242,501,11240,347,400690,775
Krys-54,true,1.00,10935,466,10933,342,402859,1259
Krys-55,true,1.00,10652,448,10651,324,390799,1039
Krys-56,false,0.59,31951,999,31951,999,1116684,271
Krys-57,true,1.00,21,356,18,1,636,138
Krys-58,true,1.00,8051,441,8049,245,299458,1127
Krys-59,true,1.00,10506,389,10505,325,329607,1087
Krys-60,true,1.00,11653,431,11651,353,423146,1056
Krys-61,true,1.00,8744,436,8742,265,299112,816
Krys-62,true,1.00,8885,409,8884,277,262155,793
Krys-63,true,1.00,14240,560,14239,439,402183,1110
Krys-64,true,1.00,2534,443,2530,77,94277,1142
Krys-65,true,1.00,9111,462,9109,281,300263,1092
Krys-66,true,1.00,10551,420,10550,320,333479,1030
Krys-67,true,1.00,1489,424,1485,45,49299,414
Krys-68,true,1.00,21,378,18,1,641,181
Krys-69,true,1.00,11069,473,11068,343,376652,1086
Krys-70,true,1.00,12965,525,12964,393,448696,1117
Krys-71,true,1.00,23,413,19,1,701,256
Krys-72,true,1.00,34,431,29,1,930,261
Krys-73,true,1.00,11297,473,11296,347,381055,1088
Krys-74,true,1.00,31,413,27,1,807,350
Krys-75,true,1.00,221,392,217,7,6146,141
Krys-76,true,1.00,5213,399,5211,158,168002,1078
Krys-77,true,1.00,18,401,15,1,493,82
Krys-78,false,0.91,31998,999,31998,999,1216009,1148
Krys-79,true,1.00,9611,366,9610,292,292952,166
Krys-80,true,1.00,35,454,30,1,917,319
Krys-81,true,1.00,26,386,23,1,798,108
Krys-82,true,1.00,4738,410,4735,144,146282,219
Krys-83,true,1.00,12109,441,12108,367,407365,1105
Krys-84,true,1.00,15,380,12,1,331,76
Krys-85,true,1.00,8081,415,8078,252,291072,976
Krys-86,true,1.00,8340,467,8338,255,321572,1177
Krys-87,true,1.00,21,392,17,1,497,166
Krys-88,true,1.00,8604,419,8603,261,308848,833
Krys-89,true,1.00,1180,370,1176,37,34234,635
Krys-90,true,1.00,97,364,93,3,3679,422
Krys-91,true,1.00,21,404,17,1,526,111
Krys-92,true,1.00,11987,459,11986,372,394976,982
Krys-93,true,1.00,7356,365,7354,223,257206,1028
Krys-94,true,1.00,22,380,18,1,610,177
Krys-95,true,1.00,1640,356,1636,50,59526,1080
Krys-96,true,1.00,19,404,15,1,527,54
Krys-97,true,1.00,8156,380,8155,251,317052,1095
Krys-98,true,1.00,14090,519,14089,437,470418,1154
Krys-99,true,1.00,6529,403,6527,198,197105,548
Krys-100,true,1.00,14,371,11,1,377,41
